text,token,attribution_score,label
Produto negação é o mesmo mostrado o fone negação é auricular e tem cerca de numero cm a embalagem veio danificada rachada e faltando pedaço o vendedor negação retorna o pedido de devolução e ressarcimento,o,0.02163499374278301,negative
Produto negação é o mesmo mostrado o fone negação é auricular e tem cerca de numero cm a embalagem veio danificada rachada e faltando pedaço o vendedor negação retorna o pedido de devolução e ressarcimento,pedido,0.03207019688179308,negative
Produto negação é o mesmo mostrado o fone negação é auricular e tem cerca de numero cm a embalagem veio danificada rachada e faltando pedaço o vendedor negação retorna o pedido de devolução e ressarcimento,de,0.017202287152282874,negative
Produto negação é o mesmo mostrado o fone negação é auricular e tem cerca de numero cm a embalagem veio danificada rachada e faltando pedaço o vendedor negação retorna o pedido de devolução e ressarcimento,devolução,0.033468236628780845,negative
Produto negação é o mesmo mostrado o fone negação é auricular e tem cerca de numero cm a embalagem veio danificada rachada e faltando pedaço o vendedor negação retorna o pedido de devolução e ressarcimento,e,0.018419183162457914,negative
Produto negação é o mesmo mostrado o fone negação é auricular e tem cerca de numero cm a embalagem veio danificada rachada e faltando pedaço o vendedor negação retorna o pedido de devolução e ressarcimento,ressarcimento,0.035545080659777704,negative
Chegou antes do prazo Gostei muito,Chegou,0.3245205042054659,positive
Chegou antes do prazo Gostei muito,antes,0.28868901976657196,positive
Chegou antes do prazo Gostei muito,do,0.14011050144996057,positive
Chegou antes do prazo Gostei muito,prazo,0.29658494538576236,positive
Chegou antes do prazo Gostei muito,Gostei,0.2719084623336639,positive
Chegou antes do prazo Gostei muito,muito,0.45828668286209184,positive
Relógio muito bom Possui vários modelos com bom acabamento e estilos,Relógio,0.1556515646429533,positive
Relógio muito bom Possui vários modelos com bom acabamento e estilos,muito,0.33294277573580944,positive
Relógio muito bom Possui vários modelos com bom acabamento e estilos,bom,0.48863257619815675,positive
Relógio muito bom Possui vários modelos com bom acabamento e estilos,Possui,0.1843907489017799,positive
Relógio muito bom Possui vários modelos com bom acabamento e estilos,vários,0.14775191601041468,positive
Relógio muito bom Possui vários modelos com bom acabamento e estilos,modelos,0.12286657292961575,positive
Relógio muito bom Possui vários modelos com bom acabamento e estilos,com,0.09187301649005561,positive
Relógio muito bom Possui vários modelos com bom acabamento e estilos,bom,0.2526834411201863,positive
Relógio muito bom Possui vários modelos com bom acabamento e estilos,acabamento,0.127834905047275,positive
Relógio muito bom Possui vários modelos com bom acabamento e estilos,e,0.06564526595826961,positive
Relógio muito bom Possui vários modelos com bom acabamento e estilos,estilos,0.16073993706799927,positive
Ótimo,Ótimo,0.4979201469908473,positive
OK,OK,0.4526510062176601,positive
Missão Comprida,Missão,3.9268465362382465,positive
Missão Comprida,Comprida,3.517864139347857,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,Entrega,0.08633605433806832,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,super,0.08950919898642146,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,rápida,0.12352369696959714,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,de,0.036981125303579415,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,numero,0.07085116993510576,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,dia,0.07404814632528821,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,para,0.047653310789145455,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,o,0.04346614026812176,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,outro,0.07489170266804243,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,e,0.03686854530088007,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,a,0.041420023303465184,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,qualidade,0.08823800227313917,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,do,0.04872793823916918,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,produto,0.07684345652392517,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,simplismente,0.09642772002086873,positive
Entrega super rápida de numero dia para o outro e a qualidade do produto simplismente fantástica,fantástica,0.09593807754271978,positive
Muito bom recomendo tudo dentro do prazo,Muito,0.20987549682689927,positive
Muito bom recomendo tudo dentro do prazo,bom,0.18098419377064087,positive
Muito bom recomendo tudo dentro do prazo,recomendo,0.10742789349602119,positive
Muito bom recomendo tudo dentro do prazo,tudo,0.09263509272019935,positive
Muito bom recomendo tudo dentro do prazo,dentro,0.0902838324078432,positive
Muito bom recomendo tudo dentro do prazo,do,0.04414074560353466,positive
Muito bom recomendo tudo dentro do prazo,prazo,0.07258674133184084,positive
Agradeço pela atenção e informações corretas sobre o produto comprado,Agradeço,0.2521656096344993,positive
Agradeço pela atenção e informações corretas sobre o produto comprado,pela,0.13047720566112567,positive
Agradeço pela atenção e informações corretas sobre o produto comprado,atenção,0.17008106131889583,positive
Agradeço pela atenção e informações corretas sobre o produto comprado,e,0.07612209287496244,positive
Agradeço pela atenção e informações corretas sobre o produto comprado,informações,0.16399896819630114,positive
Agradeço pela atenção e informações corretas sobre o produto comprado,corretas,0.18306903652883533,positive
Agradeço pela atenção e informações corretas sobre o produto comprado,sobre,0.10030735041776494,positive
Agradeço pela atenção e informações corretas sobre o produto comprado,o,0.07599219561211012,positive
Agradeço pela atenção e informações corretas sobre o produto comprado,produto,0.13439606366525758,positive
Agradeço pela atenção e informações corretas sobre o produto comprado,comprado,0.26359234273384424,positive
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,O,0.043471587243234314,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,relógio,0.06835512121723052,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,negação,0.07726210277296983,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,era,0.050449727202542365,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,original,0.06408980248746383,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,e,0.03162582229802996,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,a,0.03030498076906848,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,foto,0.045709263037050356,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,do,0.031374566103083625,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,anuncio,0.045627805593967154,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,negação,0.05243352981678077,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,batia,0.0521997965889579,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,com,0.028565153193963008,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,o,0.028624580120243968,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,qual,0.046665071743505836,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,recebi,0.04594107935268102,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,Produto,0.04762833951900186,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,de,0.028084576665515084,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,pessima,0.059048162174985534,negative
O relógio negação era original e a foto do anuncio negação batia com o qual recebi Produto de pessima qualidade,qualidade,0.050802964190940644,negative
Muito bom Recomendo,Muito,0.2200436928105082,positive
Muito bom Recomendo,bom,0.2042839205581756,positive
Muito bom Recomendo,Recomendo,0.1335904675040131,positive
CHEGOU NO PRAZO E O MATERIAL DO PRODUTO É DE ÓTIMA QUALIDADE,CHEGOU,0.11148167407613548,positive
CHEGOU NO PRAZO E O MATERIAL DO PRODUTO É DE ÓTIMA QUALIDADE,NO,0.13023675433348672,positive
CHEGOU NO PRAZO E O MATERIAL DO PRODUTO É DE ÓTIMA QUALIDADE,PRAZO,0.1290099961079005,positive
CHEGOU NO PRAZO E O MATERIAL DO PRODUTO É DE ÓTIMA QUALIDADE,E,0.09525602894503428,positive
CHEGOU NO PRAZO E O MATERIAL DO PRODUTO É DE ÓTIMA QUALIDADE,O,0.0880331058770244,positive
CHEGOU NO PRAZO E O MATERIAL DO PRODUTO É DE ÓTIMA QUALIDADE,MATERIAL,0.09274507668844632,positive
CHEGOU NO PRAZO E O MATERIAL DO PRODUTO É DE ÓTIMA QUALIDADE,DO,0.09005974802085756,positive
CHEGOU NO PRAZO E O MATERIAL DO PRODUTO É DE ÓTIMA QUALIDADE,PRODUTO,0.09033938219290719,positive
CHEGOU NO PRAZO E O MATERIAL DO PRODUTO É DE ÓTIMA QUALIDADE,É,0.15573793026963006,positive
CHEGOU NO PRAZO E O MATERIAL DO PRODUTO É DE ÓTIMA QUALIDADE,DE,0.17718834080711848,positive
CHEGOU NO PRAZO E O MATERIAL DO PRODUTO É DE ÓTIMA QUALIDADE,ÓTIMA,0.5188637605870552,positive
CHEGOU NO PRAZO E O MATERIAL DO PRODUTO É DE ÓTIMA QUALIDADE,QUALIDADE,0.10845920769105144,positive
como sempre entregando antes do prazo muito bom,como,0.10566684894777396,positive
como sempre entregando antes do prazo muito bom,sempre,0.12276932751169388,positive
como sempre entregando antes do prazo muito bom,entregando,0.13283593144834155,positive
como sempre entregando antes do prazo muito bom,antes,0.1316928591133161,positive
como sempre entregando antes do prazo muito bom,do,0.05919855586506816,positive
como sempre entregando antes do prazo muito bom,prazo,0.12416378781847623,positive
como sempre entregando antes do prazo muito bom,muito,0.16314959321678807,positive
como sempre entregando antes do prazo muito bom,bom,0.23800928636123928,positive
Muito bom eu recomendo,Muito,0.20530119264945376,positive
Muito bom eu recomendo,bom,0.17887413471810837,positive
Muito bom eu recomendo,eu,0.15142974858848776,positive
Muito bom eu recomendo,recomendo,0.11229172479367117,positive
Produto conforme a imagem ilustrativa super lindo,Produto,0.15248153283058621,positive
Produto conforme a imagem ilustrativa super lindo,conforme,0.2542792412628154,positive
Produto conforme a imagem ilustrativa super lindo,a,0.0796707005378877,positive
Produto conforme a imagem ilustrativa super lindo,imagem,0.11240322245991856,positive
Produto conforme a imagem ilustrativa super lindo,ilustrativa,0.11013855856782415,positive
Produto conforme a imagem ilustrativa super lindo,super,0.1289003457469182,positive
Produto conforme a imagem ilustrativa super lindo,lindo,0.11625532651471852,positive
E uma ótima plataforma de compra,E,0.1431464499324494,positive
E uma ótima plataforma de compra,uma,0.12443344031590488,positive
E uma ótima plataforma de compra,ótima,0.35284573750895404,positive
E uma ótima plataforma de compra,plataforma,0.21694616053924823,positive
E uma ótima plataforma de compra,de,0.07235908023892315,positive
E uma ótima plataforma de compra,compra,0.14058832659719897,positive
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,negação,0.1623955060851564,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,recebi,0.13067578546272196,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,o,0.0566387327192628,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,produto,0.0751716431559395,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,no,0.06986500600245246,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,prazo,0.13776501363409324,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,porem,0.16687735876104592,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,endento,0.154394103669887,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,que,0.07065018299063566,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,o,0.0631959917892192,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,problema,0.16273557223407292,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,negação,0.1742685085716891,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,foi,0.10453973729788424,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,da,0.0779904535728755,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,loja,0.10988545652258849,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,pois,0.09436923776926011,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,quando,0.05626194213332739,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,eu,0.06722830421828929,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,comprei,0.055760846529573485,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,em,0.041388978801384216,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,seguida,0.08505265572394134,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,tivemos,0.07020695751407219,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,a,0.046466999892992945,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,greve,0.12176863169331453,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,dos,0.04387907559389283,negative
 negação recebi o produto no prazo porem endento que o problema negação foi da loja pois quando eu comprei em seguida tivemos a greve dos caminhoneiros,caminhoneiros,0.06210803857046846,negative
Produto muito bom e loja super eficiente,Produto,0.22999686631038793,positive
Produto muito bom e loja super eficiente,muito,0.38705549625088503,positive
Produto muito bom e loja super eficiente,bom,0.5454656873046766,positive
Produto muito bom e loja super eficiente,e,0.1232924291692778,positive
Produto muito bom e loja super eficiente,loja,0.20084736994187335,positive
Produto muito bom e loja super eficiente,super,0.2287617741530234,positive
Produto muito bom e loja super eficiente,eficiente,0.32010013907643214,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,Recebi,0.23378797754143912,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,o,0.07879057112724204,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,produto,0.12490629041252496,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,super,0.1737231870154003,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,direitinho,0.16836673875862848,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,e,0.11700677768189591,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,estava,0.16105500256302666,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,funcionando,0.21125548298770508,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,super,0.17683823544599497,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,bem,0.15744158305082762,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,Porém,0.3990277174277183,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,o,0.12310315028329415,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,led,0.25055526891381563,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,agora,0.268569674512899,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,negação,0.3580591018740228,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,funciona,0.34899315277445725,positive
Recebi o produto super direitinho e estava funcionando super bem Porém o led agora negação funciona mais,mais,0.19414933615156182,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,Gostei,0.1865365681773501,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,do,0.09178144169188812,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,produto,0.11461711301727406,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,mas,0.13066074413053433,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,ele,0.12848695607132912,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,fica,0.17561268023423438,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,casando,0.16660068458816826,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,muita,0.14132767491779805,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,água,0.16946976225549035,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,e,0.08321246754372558,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,tá,0.19197271883971792,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,tive,0.11644595727454374,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,outros,0.09134804801834806,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,e,0.06627260784805025,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,negação,0.11258787022130201,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,ficava,0.1149344533799246,positive
Gostei do produto mas ele fica casando muita água e tá tive outros e negação ficava casando,casando,0.11825333873610461,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,Recebi,0.06061462141755443,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,antes,0.05735986975031731,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,do,0.035272744297963496,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,esperado,0.05966673106902255,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,produto,0.04444170536292231,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,de,0.03188581465738066,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,ótima,0.08531474925083408,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,qualidade,0.06562452320603793,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,Recomendo,0.048515529196834044,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,a,0.02840399887488002,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,quem,0.048528972010433026,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,que,0.030606339522779143,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,economiza,0.07094278373451834,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,e,0.028315866552181566,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,te,0.06076201550514679,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,algo,0.06016074546215647,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,de,0.03222172823028187,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,Boa,0.07175721890772967,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,qualidade,0.06524380693928217,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,e,0.028174306828810773,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,no,0.03290145231816237,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,praso,0.043646764624898735,positive
Recebi antes do esperado produto de ótima qualidade Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo,certo,0.05171829726979754,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,Esse,0.10635712045069617,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,produto,0.1231675593154255,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,somente,0.23135198895729187,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,será,0.11525599437435032,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,testado,0.13271736151144098,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,na,0.05949399177180661,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,prática,0.11192141983382461,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,numa,0.1138634558062356,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,tentativa,0.14756614553297057,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,real,0.11712934850726364,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,de,0.0517146861134173,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,furto,0.1506125239948912,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,Aparentemente,0.3994589321270743,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,é,0.13629707563517873,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,funcional,0.21693208208846773,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,e,0.10713393567267974,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,deve,0.1220018886491893,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,inibir,0.10776575177454528,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,a,0.058096652750577314,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,ação,0.08444199601824834,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,dos,0.050196405239077174,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,bandidos,0.09144732374401501,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,Tem,0.15899033460610015,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,bom,0.2228138562411071,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,acabamento,0.1307312643239639,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,e,0.050478284673351484,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,é,0.06903851600063181,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,de,0.056148414069579586,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,prático,0.14952128369578427,positive
Esse produto somente será testado na prática numa tentativa real de furto Aparentemente é funcional e deve inibir a ação dos bandidos Tem bom acabamento e é de prático uso,uso,0.10479106519061884,positive
Espelho veio todo arranhado parece que foi econtrado no lixo,Espelho,0.22153969411147087,negative
Espelho veio todo arranhado parece que foi econtrado no lixo,veio,0.2716038565312942,negative
Espelho veio todo arranhado parece que foi econtrado no lixo,todo,0.2247137074995636,negative
Espelho veio todo arranhado parece que foi econtrado no lixo,arranhado,0.3442613576166685,negative
Espelho veio todo arranhado parece que foi econtrado no lixo,parece,0.29167207111866095,negative
Espelho veio todo arranhado parece que foi econtrado no lixo,que,0.11081966939603356,negative
Espelho veio todo arranhado parece que foi econtrado no lixo,foi,0.13653280838630158,negative
Espelho veio todo arranhado parece que foi econtrado no lixo,econtrado,0.1912736271129179,negative
Espelho veio todo arranhado parece que foi econtrado no lixo,no,0.11768779963083482,negative
Espelho veio todo arranhado parece que foi econtrado no lixo,lixo,0.31994033429883795,negative
Amei era do jeito que esperava chegou antes do prazo,Amei,0.20621522453036234,positive
Amei era do jeito que esperava chegou antes do prazo,era,0.1386347859332561,positive
Amei era do jeito que esperava chegou antes do prazo,do,0.0691807793902586,positive
Amei era do jeito que esperava chegou antes do prazo,jeito,0.12729041368248936,positive
Amei era do jeito que esperava chegou antes do prazo,que,0.06237311369329162,positive
Amei era do jeito que esperava chegou antes do prazo,esperava,0.11346238374342399,positive
